date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,win,team_prob,opp_prob,row_id,logit_prob,set,market_prob,EV,edge,profit,ev_bucket
2022-02-17,2022,New Orleans,vs,Dallas,118,125,120.0,-140.0,217.0,2.5,106.0,0,0.4545454545454545,0.5833333333333334,35072,0.4325720566603155,test,0.45454545454545453,-0.04834147534730593,-0.021973397885139023,-1.0,0
2022-02-17,2022,LA Clippers,vs,Houston,142,111,-550.0,425.0,227.0,-11.0,110.5,1,0.8461538461538461,0.1904761904761904,35073,0.817502008423411,test,0.8461538461538461,-0.03386126277233242,-0.028651837730435115,0.18181818181818182,7
2022-02-17,2022,Houston,@,LA Clippers,111,142,425.0,-550.0,227.0,11.0,110.5,0,0.1904761904761904,0.8461538461538461,35074,0.1882185997472077,test,0.19047619047619047,-0.01185235132715956,-0.002257590728982767,-1.0,9
2022-02-17,2022,Charlotte,vs,Miami,107,111,150.0,-170.0,227.0,4.0,109.0,0,0.4,0.6296296296296297,35075,0.3825423834705685,test,0.4,-0.043644041323578686,-0.017457616529431508,-1.0,1
2022-02-17,2022,Philadelphia,@,Milwaukee,123,120,220.0,-260.0,222.5,6.5,107.5,1,0.3125,0.7222222222222222,35076,0.3020972376818304,test,0.3125,-0.03328883941814276,-0.010402762318169612,2.2,7
2022-02-17,2022,Dallas,@,New Orleans,125,118,-140.0,120.0,217.0,-2.5,106.0,1,0.5833333333333334,0.4545454545454545,35077,0.5617090497476228,test,0.5833333333333334,-0.03707020043264658,-0.021624283585710558,0.7142857142857143,4
2022-02-17,2022,Milwaukee,vs,Philadelphia,120,123,-260.0,220.0,222.5,-6.5,107.5,0,0.7222222222222222,0.3125,35078,0.6947484896032828,test,0.7222222222222222,-0.03804055285699298,-0.027473732618939373,-1.0,3
2022-02-17,2022,Brooklyn,vs,Washington,103,117,-190.0,170.0,214.0,-4.5,104.0,0,0.6551724137931034,0.3703703703703703,35079,0.6309567318015907,test,0.6551724137931034,-0.036960777776519405,-0.024215681991512694,-1.0,4
2022-02-24,2022,Chicago,vs,Atlanta,112,108,-150.0,130.0,240.5,-3.0,116.0,1,0.6,0.4347826086956521,35080,0.5771755828899403,test,0.6,-0.03804069518343284,-0.02282441711005967,0.6666666666666666,3
2022-02-24,2022,Brooklyn,vs,Boston,106,129,330.0,-400.0,213.5,9.0,110.0,0,0.2325581395348837,0.8,35081,0.2293743342652449,test,0.23255813953488372,-0.013690362659447008,-0.003183805269638823,-1.0,9
2022-02-24,2022,Boston,@,Brooklyn,129,106,-400.0,330.0,213.5,-9.0,110.0,1,0.8,0.2325581395348837,35082,0.7717495761515396,test,0.8,-0.03531302981057549,-0.028250423848460438,0.25,6
2022-02-24,2022,Atlanta,@,Chicago,108,112,130.0,-150.0,240.5,3.0,116.0,0,0.4347826086956521,0.6,35083,0.4140058092873758,test,0.43478260869565216,-0.04778663863903576,-0.02077679940827637,-1.0,1
2022-02-24,2022,Detroit,vs,Cleveland,106,103,190.0,-220.0,209.0,5.5,103.0,1,0.3448275862068966,0.6875,35084,0.3323655788965116,test,0.3448275862068966,-0.036139821200116384,-0.012462007310384993,1.9,5
2022-02-24,2022,Sacramento,vs,Denver,110,128,145.0,-165.0,235.5,0.0,115.0,0,0.4081632653061224,0.6226415094339622,35085,0.3973392425147683,test,0.40816326530612246,-0.026518855838817523,-0.010824022791354138,-1.0,8
2022-02-24,2022,Cleveland,@,Detroit,103,106,-220.0,190.0,209.0,-5.5,103.0,0,0.6875,0.3448275862068966,35086,0.6617905894104087,test,0.6875,-0.03739550631213284,-0.02570941058959131,-1.0,4
2022-02-24,2022,Portland,vs,Golden State,95,132,400.0,-500.0,226.0,10.0,109.5,0,0.2,0.8333333333333334,35087,0.1985834773376739,test,0.2,-0.0070826133116305146,-0.001416522662326114,-1.0,9
2022-02-24,2022,Minnesota,vs,Memphis,119,114,110.0,-130.0,240.0,2.0,122.5,1,0.4761904761904761,0.5652173913043478,35088,0.4520607155298591,test,0.47619047619047616,-0.0506724973872959,-0.02412976066061706,1.1,0
2022-02-24,2022,Memphis,@,Minnesota,114,119,-130.0,110.0,240.0,-2.0,122.5,0,0.5652173913043478,0.4761904761904761,35089,0.5442200740976031,test,0.5652173913043478,-0.03714909967347141,-0.020997317206744692,-1.0,4
2022-02-24,2022,Phoenix,@,Oklahoma City,124,104,-600.0,450.0,221.0,-10.5,113.5,1,0.8571428571428571,0.1818181818181818,35090,0.8275457729555251,test,0.8571428571428571,-0.03452993155188738,-0.02959708418733198,0.16666666666666666,7
2022-02-24,2022,Oklahoma City,vs,Phoenix,104,124,450.0,-600.0,221.0,10.5,113.5,0,0.1818181818181818,0.8571428571428571,35091,0.1808544778567624,test,0.18181818181818182,-0.005300371787806735,-0.0009637039614194265,-1.0,9
2022-02-24,2022,Golden State,@,Portland,132,95,-500.0,400.0,226.0,-10.0,109.5,1,0.8333333333333334,0.2,35092,0.8042805584825917,test,0.8333333333333334,-0.03486332982088991,-0.029052774850741647,0.2,6
2022-02-24,2022,Denver,@,Sacramento,128,110,-165.0,145.0,235.5,-0.0,115.0,1,0.6226415094339622,0.4081632653061224,35093,0.5919284748573196,test,0.6226415094339622,-0.04932699492612308,-0.03071303457664265,0.6060606060606061,0
2022-02-25,2022,Toronto,@,Charlotte,93,125,-135.0,115.0,225.0,-2.0,108.0,0,0.574468085106383,0.4651162790697674,35094,0.5524150720753878,test,0.574468085106383,-0.038388578239139826,-0.022053013030995272,-1.0,3
2022-02-25,2022,Utah,vs,Dallas,114,109,-235.0,195.0,216.5,-6.0,105.0,1,0.7014925373134329,0.3389830508474576,35095,0.6745519687349819,test,0.7014925373134329,-0.03840464031396196,-0.026940568578450952,0.425531914893617,3
2022-02-25,2022,Orlando,vs,Houston,119,111,-160.0,140.0,235.0,-3.5,114.5,1,0.6153846153846154,0.4166666666666667,35096,0.5923074860399692,test,0.6153846153846154,-0.03750033518505008,-0.02307712934464623,0.625,4
2022-02-25,2022,Oklahoma City,@,Indiana,129,125,270.0,-330.0,226.5,8.0,110.0,1,0.2702702702702703,0.7674418604651163,35097,0.2626980026194338,test,0.2702702702702703,-0.028017390308094803,-0.007572267650836462,2.7,8
2022-02-25,2022,LA Lakers,vs,LA Clippers,102,105,-145.0,125.0,221.5,-3.0,113.0,0,0.5918367346938775,0.4444444444444444,35098,0.5705910402116906,test,0.5918367346938775,-0.035897897573350324,-0.02124569448218694,-1.0,6
2022-02-25,2022,LA Clippers,@,LA Lakers,105,102,125.0,-145.0,221.5,3.0,113.0,1,0.4444444444444444,0.5918367346938775,35099,0.4230793599718624,test,0.4444444444444444,-0.048071440063309545,-0.021365084472582008,1.25,0
2022-02-25,2022,New York,vs,Miami,100,115,200.0,-240.0,212.0,6.0,103.5,0,0.3333333333333333,0.7058823529411765,35100,0.3207969849128596,test,0.3333333333333333,-0.03760904526142128,-0.012536348420473742,-1.0,4
2022-02-25,2022,Philadelphia,@,Minnesota,133,102,-140.0,120.0,230.0,-2.5,111.0,1,0.5833333333333334,0.4545454545454545,35101,0.5613455622224696,test,0.5833333333333334,-0.037693321904337884,-0.021987771110863807,0.7142857142857143,4
2022-02-25,2022,Phoenix,vs,New Orleans,102,117,-260.0,220.0,229.0,-6.5,117.0,0,0.7222222222222222,0.3125,35102,0.6949630892979272,test,0.7222222222222222,-0.03774341481825466,-0.02725913292429505,-1.0,3
2022-02-25,2022,Miami,@,New York,115,100,-240.0,200.0,212.0,-6.0,103.5,1,0.7058823529411765,0.3333333333333333,35103,0.6787834693483452,test,0.7058823529411765,-0.03839008508984426,-0.027098883592831302,0.4166666666666667,3
2022-02-25,2022,Indiana,vs,Oklahoma City,125,129,-330.0,270.0,226.5,-8.0,110.0,0,0.7674418604651163,0.2702702702702703,35104,0.7387414793971463,test,0.7674418604651163,-0.03739746624008208,-0.028700381067970016,-1.0,4
2022-02-25,2022,Houston,@,Orlando,111,119,140.0,-160.0,235.0,3.5,114.5,0,0.4166666666666667,0.6153846153846154,35105,0.3976892539716483,test,0.4166666666666667,-0.04554579046804408,-0.018977412695018403,-1.0,1
2022-02-25,2022,Minnesota,vs,Philadelphia,102,133,120.0,-140.0,230.0,2.5,111.0,0,0.4545454545454545,0.5833333333333334,35106,0.4322096561512528,test,0.45454545454545453,-0.04913875646724397,-0.022335798394201745,-1.0,0
2022-02-25,2022,New Orleans,@,Phoenix,117,102,220.0,-260.0,229.0,6.5,117.0,1,0.3125,0.7222222222222222,35107,0.3023106253071048,test,0.3125,-0.032605999017264575,-0.010189374692895214,2.2,7
2022-02-25,2022,Washington,vs,San Antonio,153,157,140.0,-160.0,226.0,3.5,111.0,0,0.4166666666666667,0.6153846153846154,35108,0.3979316522810243,test,0.4166666666666667,-0.04496403452554165,-0.0187350143856424,-1.0,1
2022-02-25,2022,Charlotte,vs,Toronto,125,93,115.0,-135.0,225.0,2.0,108.0,1,0.4651162790697674,0.574468085106383,35109,0.4423964497544279,test,0.46511627906976744,-0.04884763302798001,-0.022719829315339557,1.15,0
2022-02-25,2022,Dallas,@,Utah,109,114,195.0,-235.0,216.5,6.0,105.0,0,0.3389830508474576,0.7014925373134329,35110,0.3254328604355409,test,0.3389830508474576,-0.039973061715154246,-0.013550190411916685,-1.0,2
2022-02-25,2022,San Antonio,@,Washington,157,153,-160.0,140.0,226.0,-3.5,111.0,1,0.6153846153846154,0.4166666666666667,35111,0.5925517208096214,test,0.6153846153846154,-0.037103453684365295,-0.022832894574994045,0.625,4
2022-02-26,2022,Toronto,@,Atlanta,100,127,160.0,-180.0,225.0,3.5,111.0,0,0.3846153846153846,0.6428571428571429,35112,0.3705994899312546,test,0.38461538461538464,-0.036441326178738076,-0.014015894684130059,-1.0,5
2022-02-26,2022,Detroit,vs,Boston,104,113,500.0,-700.0,216.5,12.5,111.0,0,0.1666666666666666,0.875,35113,0.1639676125577489,test,0.16666666666666666,-0.016194324653506564,-0.00269905410891777,-1.0,8
2022-02-26,2022,Milwaukee,vs,Brooklyn,123,126,-500.0,400.0,238.5,-9.5,114.5,0,0.8333333333333334,0.2,35114,0.8034120684518462,test,0.8333333333333334,-0.035905517857784536,-0.029921264881487164,-1.0,6
2022-02-26,2022,Memphis,@,Chicago,116,110,-135.0,115.0,237.5,-2.0,120.5,1,0.574468085106383,0.4651162790697674,35115,0.5525397573040894,test,0.574468085106383,-0.03817153358177028,-0.02192832780229359,0.7407407407407407,3
2022-02-26,2022,Washington,@,Cleveland,86,92,320.0,-380.0,206.5,8.5,100.0,0,0.238095238095238,0.7916666666666666,35116,0.2351309273754672,test,0.23809523809523808,-0.012450105023037783,-0.0029643107197708796,-1.0,9
2022-02-26,2022,Sacramento,@,Denver,110,115,290.0,-350.0,237.0,8.0,115.0,0,0.2564102564102564,0.7777777777777778,35117,0.2508676009165999,test,0.2564102564102564,-0.021616356425260497,-0.005542655493656512,-1.0,8
2022-02-26,2022,Boston,@,Detroit,113,104,-700.0,500.0,216.5,-12.5,111.0,1,0.875,0.1666666666666666,35118,0.8468897341603286,test,0.875,-0.03212601810248156,-0.028110265839671356,0.14285714285714285,7
2022-02-26,2022,Chicago,vs,Memphis,110,116,115.0,-135.0,237.5,2.0,120.5,0,0.4651162790697674,0.574468085106383,35119,0.442520934137492,test,0.46511627906976744,-0.04857999160439219,-0.02259534493227544,-1.0,0
2022-02-26,2022,San Antonio,@,Miami,129,133,600.0,-900.0,223.5,13.0,108.5,0,0.1428571428571428,0.9,35120,0.1400490869943791,test,0.14285714285714285,-0.019656391039346355,-0.002808055862763753,-1.0,8
2022-02-26,2022,Brooklyn,@,Milwaukee,126,123,400.0,-500.0,238.5,9.5,114.5,1,0.2,0.8333333333333334,35121,0.1990238685084495,test,0.2,-0.0048806574577524575,-0.0009761314915505137,4.0,9
2022-02-26,2022,Denver,vs,Sacramento,115,110,-350.0,290.0,237.0,-8.0,115.0,1,0.7777777777777778,0.2564102564102564,35122,0.7485369497969678,test,0.7777777777777778,-0.03759535026104138,-0.029240827980809958,0.2857142857142857,4
2022-02-26,2022,Miami,vs,San Antonio,133,129,-900.0,600.0,223.5,-13.0,108.5,1,0.9,0.1428571428571428,35123,0.8716143217700861,test,0.9,-0.03153964247768208,-0.02838567822991389,0.1111111111111111,7
2022-02-26,2022,Atlanta,vs,Toronto,127,100,-180.0,160.0,225.0,-3.5,111.0,1,0.6428571428571429,0.3846153846153846,35124,0.6176190639758304,test,0.6428571428571429,-0.03925923381537488,-0.025238078881312465,0.5555555555555556,2
2022-02-26,2022,Cleveland,vs,Washington,92,86,-380.0,320.0,206.5,-8.5,100.0,1,0.7916666666666666,0.238095238095238,35125,0.7632627770683776,test,0.7916666666666666,-0.03587859738731247,-0.02840388959828899,0.2631578947368421,6
2022-02-27,2022,Indiana,vs,Boston,128,107,350.0,-420.0,226.5,9.5,115.5,1,0.2222222222222222,0.8076923076923077,35126,0.2196781004375342,test,0.2222222222222222,-0.011448548031096073,-0.0025441217846880193,3.5,9
2022-02-27,2022,Detroit,@,Charlotte,127,126,450.0,-600.0,229.0,10.5,111.0,1,0.1818181818181818,0.8571428571428571,35127,0.1805134227038732,test,0.18181818181818182,-0.007176175128697504,-0.0013047591143086346,4.5,9
2022-02-27,2022,Golden State,vs,Dallas,101,107,-160.0,140.0,217.5,-4.0,106.5,0,0.6153846153846154,0.4166666666666667,35128,0.5937084324895794,test,0.6153846153846154,-0.03522379720443347,-0.021676182895036034,-1.0,6
2022-02-27,2022,Portland,vs,Denver,92,124,280.0,-340.0,229.0,0.0,110.5,0,0.2631578947368421,0.7727272727272727,35129,0.2694771874813669,test,0.2631578947368421,0.024013312429194134,0.006319292744524807,-1.0,9
2022-02-27,2022,Charlotte,vs,Detroit,126,127,-600.0,450.0,229.0,-10.5,111.0,0,0.8571428571428571,0.1818181818181818,35130,0.827216717205027,test,0.8571428571428571,-0.034913829927468526,-0.02992613993783011,-1.0,6
2022-02-27,2022,Dallas,@,Golden State,107,101,140.0,-160.0,217.5,4.0,106.5,1,0.4166666666666667,0.6153846153846154,35131,0.3970981331899067,test,0.4166666666666667,-0.04696448034422396,-0.019568533476759964,1.4,1
2022-02-27,2022,LA Clippers,@,Houston,99,98,-260.0,220.0,230.5,-7.5,117.0,1,0.7222222222222222,0.3125,35132,0.6966474416787586,test,0.7222222222222222,-0.03541123459864193,-0.025574780543463627,0.38461538461538464,6
2022-02-27,2022,Boston,@,Indiana,107,128,-420.0,350.0,226.5,-9.5,115.5,0,0.8076923076923077,0.2222222222222222,35133,0.7797727675050944,test,0.8076923076923077,-0.034567049755597434,-0.02791954018721332,-1.0,6
2022-02-27,2022,Houston,vs,LA Clippers,98,99,220.0,-260.0,230.5,7.5,117.0,0,0.3125,0.7222222222222222,35134,0.3005022100139602,test,0.3125,-0.03839292795532723,-0.011997789986039786,-1.0,3
2022-02-27,2022,New Orleans,@,LA Lakers,123,95,120.0,-140.0,226.0,2.5,115.0,1,0.4545454545454545,0.5833333333333334,35135,0.4326608343436697,test,0.45454545454545453,-0.04814616444392661,-0.021884620201784832,1.2,0
2022-02-27,2022,LA Lakers,vs,New Orleans,95,123,-140.0,120.0,226.0,-2.5,115.0,0,0.5833333333333334,0.4545454545454545,35136,0.5617981194571999,test,0.5833333333333334,-0.03691750950194295,-0.02153521387613344,-1.0,4
2022-02-27,2022,Philadelphia,@,New York,125,109,-340.0,280.0,219.0,-7.5,107.0,1,0.7727272727272727,0.2631578947368421,35137,0.7432033789223752,test,0.7727272727272727,-0.038207391982808564,-0.029523893804897505,0.29411764705882354,3
2022-02-27,2022,New York,vs,Philadelphia,109,125,280.0,-340.0,219.0,7.5,107.0,0,0.2631578947368421,0.7727272727272727,35138,0.2576718068263053,test,0.2631578947368421,-0.020847134060039907,-0.0054860879105367855,-1.0,8
2022-02-27,2022,Utah,@,Phoenix,118,114,-150.0,130.0,226.0,-3.0,115.0,1,0.6,0.4347826086956521,35139,0.577856014078513,test,0.6,-0.03690664320247844,-0.02214398592148703,0.6666666666666666,5
2022-02-27,2022,Denver,@,Portland,124,92,-340.0,280.0,229.0,-0.0,110.5,1,0.7727272727272727,0.2631578947368421,35140,0.7309433847962438,test,0.7727272727272727,-0.05407326673427276,-0.04178388793102894,0.29411764705882354,0
2022-02-27,2022,Phoenix,vs,Utah,114,118,130.0,-150.0,226.0,3.0,115.0,0,0.4347826086956521,0.6,35141,0.4146825435589843,test,0.43478260869565216,-0.04623014981433615,-0.020100065136667844,-1.0,1
2022-02-28,2022,Toronto,@,Brooklyn,133,97,-155.0,135.0,216.5,-3.0,105.5,1,0.6078431372549019,0.425531914893617,35142,0.5848616402431019,test,0.6078431372549019,-0.037808269277477435,-0.022981497011799967,0.6451612903225806,3
2022-02-28,2022,Milwaukee,vs,Charlotte,130,106,-550.0,425.0,238.0,-10.5,115.0,1,0.8461538461538461,0.1904761904761904,35143,0.8167069718726,test,0.8461538461538461,-0.034800851423290896,-0.02944687428124615,0.18181818181818182,6
2022-02-28,2022,Miami,vs,Chicago,112,99,-190.0,170.0,222.5,-4.5,113.0,1,0.6551724137931034,0.3703703703703703,35144,0.6310653424551772,test,0.6551724137931034,-0.03679500362104532,-0.024107071337926222,0.5263157894736842,5
2022-02-28,2022,Minnesota,@,Cleveland,127,122,-160.0,140.0,217.5,-3.5,106.0,1,0.6153846153846154,0.4166666666666667,35145,0.5926799072793946,test,0.6153846153846154,-0.03689515067098381,-0.02270470810522085,0.625,5
2022-02-28,2022,Orlando,vs,Indiana,119,103,-140.0,120.0,233.0,-2.5,112.5,1,0.5833333333333334,0.4545454545454545,35146,0.5612827015337617,test,0.5833333333333334,-0.037801083084979925,-0.022050631799571674,0.7142857142857143,3
2022-02-28,2022,San Antonio,@,Memphis,105,118,320.0,-380.0,239.5,8.5,116.5,0,0.238095238095238,0.7916666666666666,35147,0.234628742352167,test,0.23809523809523808,-0.01455928212089852,-0.0034664957430710908,-1.0,8
2022-02-28,2022,Chicago,@,Miami,99,112,170.0,-190.0,222.5,4.5,113.0,0,0.3703703703703703,0.6551724137931034,35148,0.3567742411456407,test,0.37037037037037035,-0.03670954890677014,-0.013596129224729636,-1.0,5
2022-02-28,2022,Charlotte,@,Milwaukee,106,130,425.0,-550.0,238.0,10.5,115.0,0,0.1904761904761904,0.8461538461538461,35149,0.1886702359456506,test,0.19047619047619047,-0.00948126128533433,-0.0018059545305398605,-1.0,9
2022-02-28,2022,Cleveland,vs,Minnesota,122,127,140.0,-160.0,217.5,3.5,106.0,0,0.4166666666666667,0.6153846153846154,35150,0.3980588119436842,test,0.4166666666666667,-0.04465885133515801,-0.018607854722982486,-1.0,1
2022-02-28,2022,Sacramento,@,Oklahoma City,131,110,-210.0,180.0,228.0,-5.5,110.5,1,0.6774193548387096,0.3571428571428571,35151,0.651982294663206,test,0.6774193548387096,-0.037549945973362586,-0.025437060175503623,0.47619047619047616,4
2022-02-28,2022,Indiana,@,Orlando,103,119,120.0,-140.0,233.0,2.5,112.5,0,0.4545454545454545,0.5833333333333334,35152,0.4321470027454115,test,0.45454545454545453,-0.04927659396009465,-0.022398451800043018,-1.0,0
2022-02-28,2022,Oklahoma City,vs,Sacramento,110,131,180.0,-210.0,228.0,5.5,110.5,0,0.3571428571428571,0.6774193548387096,35153,0.3423155803913233,test,0.35714285714285715,-0.041516374904294606,-0.014827276751533836,-1.0,1
2022-02-28,2022,Memphis,vs,San Antonio,118,105,-380.0,320.0,239.5,-8.5,116.5,1,0.7916666666666666,0.238095238095238,35154,0.762757488720928,test,0.7916666666666666,-0.03651685635251206,-0.028909177945738662,0.2631578947368421,5
2022-02-28,2022,Brooklyn,vs,Toronto,97,133,135.0,-155.0,216.5,3.0,105.5,0,0.425531914893617,0.6078431372549019,35155,0.406661820859418,test,0.425531914893617,-0.04434472098036779,-0.018870094034199036,-1.0,1
2022-03-01,2022,Boston,vs,Atlanta,107,98,-260.0,220.0,226.5,-6.5,109.5,1,0.7222222222222222,0.3125,35156,0.6946761876549699,test,0.7222222222222222,-0.0381406632469648,-0.027546034567252353,0.38461538461538464,3
2022-03-01,2022,Atlanta,@,Boston,98,107,220.0,-260.0,226.5,6.5,109.5,0,0.3125,0.7222222222222222,35157,0.3020253489355873,test,0.3125,-0.033518883406120636,-0.010474651064412699,-1.0,7
2022-03-01,2022,Toronto,vs,Brooklyn,109,108,-360.0,300.0,218.5,-8.0,106.5,1,0.782608695652174,0.25,35158,0.7535454842309004,test,0.782608695652174,-0.03713632570496059,-0.02906321142127355,0.2777777777777778,4
2022-03-01,2022,LA Lakers,vs,Dallas,104,109,175.0,-200.0,218.5,4.5,106.0,0,0.3636363636363636,0.6666666666666666,35159,0.3503535149866394,test,0.36363636363636365,-0.036527833786741515,-0.013282848649724233,-1.0,5
2022-03-01,2022,Washington,vs,Detroit,116,113,-150.0,130.0,217.5,-3.0,107.0,1,0.6,0.4347826086956521,35160,0.5778026105348635,test,0.6,-0.0369956491085609,-0.022197389465136497,0.6666666666666666,4
2022-03-01,2022,Minnesota,vs,Golden State,129,114,150.0,-170.0,231.0,4.0,111.5,1,0.4,0.6296296296296297,35161,0.3824913414491694,test,0.4,-0.04377164637707642,-0.017508658550830614,1.5,1
2022-03-01,2022,LA Clippers,@,Houston,113,100,-270.0,230.0,227.0,-7.0,117.0,1,0.7297297297297297,0.303030303030303,35162,0.7029846052810672,test,0.7297297297297297,-0.03665072609631531,-0.026745124448662505,0.37037037037037035,5
2022-03-01,2022,Houston,vs,LA Clippers,100,113,230.0,-270.0,227.0,7.0,117.0,0,0.303030303030303,0.7297297297297297,35163,0.2935513963344555,test,0.30303030303030304,-0.03128039209629696,-0.009478906695847555,-1.0,7
2022-03-01,2022,Dallas,@,LA Lakers,109,104,-200.0,175.0,218.5,-4.5,106.0,1,0.6666666666666666,0.3636363636363636,35164,0.6408789344629461,test,0.6666666666666666,-0.03868159830558088,-0.025787732203720548,0.5,3
2022-03-01,2022,Golden State,@,Minnesota,114,129,-170.0,150.0,231.0,-4.0,111.5,0,0.6296296296296297,0.4,35165,0.6062670447695869,test,0.6296296296296297,-0.037105281836538384,-0.023362584860042723,-1.0,4
2022-03-01,2022,Brooklyn,@,Toronto,108,109,300.0,-360.0,218.5,8.0,106.5,0,0.25,0.782608695652174,35166,0.2457896478784519,test,0.25,-0.016841408486192422,-0.0042103521215481055,-1.0,8
2022-03-01,2022,Detroit,@,Washington,113,116,130.0,-150.0,217.5,3.0,107.0,0,0.4347826086956521,0.6,35167,0.4146293726270436,test,0.43478260869565216,-0.04635244295779972,-0.020153236068608582,-1.0,1
